Release Year,IMDb Title Rating,IMDb Title Number Of Votes,Runtime (Minutes),Country Code,Season Number,Episode Number,Successful Flag
2017,5.5,14,57.0,SE,4.0,1.0,No
2017,5.6,53,43.0,SE,1.0,1.0,No
2017,6.3,32,,SE,1.0,10.0,No
2017,6.4,31,,SE,1.0,9.0,No
2017,6.7,294,45.0,SE,1.0,1.0,No
2017,6.7,12,59.0,SE,1.0,2.0,No
2017,6.8,11,58.0,SE,1.0,3.0,No
2017,6.8,105,43.0,SE,2.0,7.0,No
2017,6.9,107,44.0,SE,2.0,6.0,No
2017,6.9,111,44.0,SE,2.0,5.0,No
2017,6.9,109,44.0,SE,2.0,8.0,No
2017,7.0,13,59.0,SE,1.0,1.0,No
2017,7.0,115,43.0,SE,2.0,3.0,Yes
2017,7.0,112,45.0,SE,2.0,4.0,Yes
2017,7.0,120,45.0,SE,2.0,2.0,Yes
2017,7.1,153,57.0,SE,1.0,1.0,Yes
2017,7.2,68,45.0,SE,1.0,1.0,Yes
2017,7.2,239,58.0,SE,1.0,1.0,Yes
2017,7.3,104,44.0,SE,1.0,1.0,Yes
2017,7.4,71,43.0,SE,1.0,3.0,Yes
2017,7.4,80,44.0,SE,1.0,2.0,Yes
2017,7.5,62,43.0,SE,1.0,8.0,Yes
2017,7.5,202,58.0,SE,1.0,2.0,Yes
2017,7.6,65,43.0,SE,1.0,4.0,Yes
2017,7.6,66,44.0,SE,1.0,5.0,Yes
2017,7.6,63,44.0,SE,1.0,7.0,Yes
2017,7.6,185,58.0,SE,1.0,3.0,Yes
2017,7.6,180,58.0,SE,1.0,4.0,Yes
2017,7.7,174,59.0,SE,1.0,5.0,Yes
2017,7.8,65,44.0,SE,1.0,6.0,Yes
2017,7.8,177,58.0,SE,1.0,6.0,Yes
2017,7.8,172,58.0,SE,1.0,8.0,Yes
2017,7.9,64,44.0,SE,1.0,9.0,Yes
2017,8.0,171,58.0,SE,1.0,9.0,Yes
2017,8.1,73,43.0,SE,1.0,10.0,Yes
2017,8.1,185,58.0,SE,1.0,7.0,Yes
2017,8.3,198,58.0,SE,1.0,10.0,Yes
2015,7.2,87,44.0,SE,1.0,3.0,Yes
2011,,,90.0,SE,1.0,1.0,No
2016,7.9,21,59.0,SE,,,Yes
2016,8.1,23,58.0,SE,,,Yes
2016,8.1,32,58.0,SE,,,Yes
2017,5.4,11,57.0,SE,4.0,2.0,No
2017,5.7,12,57.0,SE,4.0,3.0,No
2017,6.4,12,57.0,SE,4.0,4.0,No
1978,,,,SE,1.0,6.0,No
1998,,,55.0,SE,1.0,2.0,No
1998,,,58.0,SE,1.0,3.0,No
1998,5.2,5,57.0,SE,1.0,1.0,No
2009,6.1,759,92.0,SE,2.0,3.0,No
2009,6.2,753,88.0,SE,2.0,2.0,No
2009,6.3,742,87.0,SE,2.0,4.0,No
2019,,,,SE,1.0,2.0,No
2019,,,,SE,1.0,3.0,No
2019,,,,SE,1.0,6.0,No
2020,6.2,155,44.0,SE,7.0,3.0,No
2020,6.4,148,44.0,SE,7.0,2.0,No
2020,7.3,156,58.0,SE,1.0,2.0,Yes
2020,7.4,129,50.0,SE,1.0,4.0,Yes
2020,7.6,140,57.0,SE,1.0,3.0,Yes
2021,6.1,19,,SE,5.0,1.0,No
2021,6.5,15,42.0,SE,1.0,6.0,No
2021,6.5,21,43.0,SE,1.0,1.0,No
2021,6.6,17,42.0,SE,1.0,8.0,No
2021,7.0,17,42.0,SE,1.0,2.0,No
2021,7.1,11,24.0,SE,1.0,1.0,No
2021,7.1,14,40.0,SE,1.0,4.0,No
2021,7.1,14,42.0,SE,1.0,7.0,No
2021,7.1,14,43.0,SE,1.0,3.0,No
2021,7.1,14,43.0,SE,1.0,5.0,No
2021,7.4,181,57.0,SE,1.0,1.0,Yes
2021,7.5,133,58.0,SE,1.0,2.0,Yes
2021,8.6,6,25.0,SE,1.0,8.0,No
2021,8.6,8,25.0,SE,1.0,2.0,No
2021,8.7,7,25.0,SE,1.0,3.0,No
2021,8.8,6,26.0,SE,1.0,7.0,No
2021,8.8,7,26.0,SE,1.0,4.0,No
2021,9.0,6,21.0,SE,1.0,6.0,No
2021,9.2,7,23.0,SE,1.0,5.0,No
2022,7.3,443,56.0,SE,1.0,1.0,Yes
2022,7.5,367,59.0,SE,1.0,2.0,Yes
1975,,,,SE,1.0,8.0,No
2019,,,,SE,1.0,1.0,No
2020,,,11.0,SE,1.0,7.0,No
2020,,,15.0,SE,1.0,6.0,No
2020,,,16.0,SE,1.0,8.0,No
2020,,,,SE,2.0,1.0,No
2020,9.2,5,18.0,SE,1.0,6.0,No
2015,7.9,1055,58.0,SE,3.0,1.0,Yes
2015,7.9,874,58.0,SE,3.0,3.0,Yes
2015,7.9,906,58.0,SE,3.0,2.0,Yes
2015,8.0,872,58.0,SE,3.0,4.0,Yes
2015,8.1,845,58.0,SE,3.0,5.0,Yes
2015,8.1,849,58.0,SE,3.0,7.0,Yes
2015,8.1,862,58.0,SE,3.0,6.0,Yes
2015,8.3,837,58.0,SE,3.0,9.0,Yes
2015,8.3,849,58.0,SE,3.0,8.0,Yes
2015,8.7,1068,58.0,SE,3.0,10.0,Yes
2010,,,,SE,4.0,1.0,No
2010,,,,SE,4.0,2.0,No
2010,,,,SE,4.0,3.0,No
2010,,,,SE,4.0,4.0,No
2010,,,,SE,4.0,5.0,No
2010,,,,SE,4.0,6.0,No
2010,,,,SE,4.0,7.0,No
2010,,,,SE,4.0,8.0,No
2010,,,,SE,4.0,9.0,No
2010,,,,SE,4.0,10.0,No
2010,,,,SE,4.0,11.0,No
2010,,,,SE,4.0,12.0,No
2010,,,,SE,4.0,13.0,No
2011,,,,SE,4.0,1.0,No
2011,,,,SE,4.0,2.0,No
2011,,,,SE,4.0,3.0,No
2011,,,,SE,4.0,4.0,No
2011,,,,SE,4.0,5.0,No
2011,,,,SE,4.0,6.0,No
2011,,,,SE,4.0,7.0,No
2011,,,,SE,4.0,8.0,No
2011,,,,SE,4.0,9.0,No
2011,,,,SE,4.0,10.0,No
2011,,,,SE,4.0,1.0,No
2011,,,,SE,4.0,2.0,No
2011,,,,SE,4.0,3.0,No
2011,,,,SE,4.0,4.0,No
2011,,,,SE,4.0,5.0,No
2011,,,,SE,4.0,6.0,No
2011,,,37.0,SE,4.0,21.0,No
2011,,,39.0,SE,4.0,5.0,No
2011,,,39.0,SE,4.0,12.0,No
2011,,,40.0,SE,4.0,11.0,No
2011,,,40.0,SE,4.0,22.0,No
2011,,,42.0,SE,4.0,3.0,No
2011,,,42.0,SE,4.0,18.0,No
2011,,,44.0,SE,4.0,9.0,No
2011,,,44.0,SE,4.0,13.0,No
2011,,,46.0,SE,4.0,7.0,No
2011,,,46.0,SE,4.0,16.0,No
2011,,,46.0,SE,4.0,17.0,No
2011,,,48.0,SE,4.0,15.0,No
2011,,,50.0,SE,4.0,20.0,No
2011,,,51.0,SE,4.0,8.0,No
2011,,,51.0,SE,4.0,10.0,No
2011,,,51.0,SE,4.0,19.0,No
2011,,,53.0,SE,4.0,23.0,No
2011,,,55.0,SE,4.0,14.0,No
2011,,,58.0,SE,4.0,4.0,No
2011,,,67.0,SE,4.0,1.0,No
2013,,,42.0,SE,4.0,1.0,No
2013,,,42.0,SE,4.0,3.0,No
2013,,,42.0,SE,4.0,4.0,No
2013,,,42.0,SE,4.0,5.0,No
2014,,,29.0,SE,4.0,6.0,No
2014,,,31.0,SE,4.0,4.0,No
2014,,,32.0,SE,4.0,5.0,No
2014,,,32.0,SE,4.0,7.0,No
2014,,,33.0,SE,4.0,1.0,No
2014,,,33.0,SE,4.0,8.0,No
2014,,,35.0,SE,4.0,2.0,No
2014,,,40.0,SE,4.0,3.0,No
2014,6.5,197,44.0,SE,4.0,1.0,No
2011,,,,SE,5.0,1.0,No
2011,,,,SE,5.0,2.0,No
2011,,,,SE,5.0,3.0,No
2011,,,,SE,5.0,4.0,No
2011,,,,SE,5.0,5.0,No
2011,,,,SE,5.0,6.0,No
2011,,,,SE,5.0,7.0,No
2011,,,,SE,5.0,8.0,No
2011,,,,SE,5.0,9.0,No
2011,,,,SE,5.0,10.0,No
2011,,,,SE,5.0,11.0,No
2011,,,41.0,SE,5.0,8.0,No
2011,,,43.0,SE,5.0,6.0,No
2011,,,44.0,SE,5.0,2.0,No
2011,,,45.0,SE,5.0,3.0,No
2011,,,47.0,SE,5.0,13.0,No
2011,,,49.0,SE,5.0,5.0,No
2011,,,49.0,SE,5.0,15.0,No
2011,,,50.0,SE,5.0,1.0,No
2011,,,50.0,SE,5.0,10.0,No
2011,,,50.0,SE,5.0,18.0,No
2011,,,51.0,SE,5.0,11.0,No
2011,,,51.0,SE,5.0,12.0,No
2011,,,52.0,SE,5.0,4.0,No
2011,,,52.0,SE,5.0,16.0,No
2011,,,54.0,SE,5.0,14.0,No
2011,,,55.0,SE,5.0,19.0,No
2011,,,56.0,SE,5.0,7.0,No
2011,,,56.0,SE,5.0,9.0,No
2011,,,57.0,SE,5.0,17.0,No
2012,,,,SE,5.0,1.0,No
2012,,,,SE,5.0,2.0,No
2012,,,,SE,5.0,3.0,No
2012,,,,SE,5.0,4.0,No
2012,,,,SE,5.0,5.0,No
2012,,,,SE,5.0,6.0,No
2012,,,,SE,5.0,7.0,No
2012,,,,SE,5.0,8.0,No
2012,,,,SE,5.0,9.0,No
2012,,,,SE,5.0,10.0,No
2012,,,,SE,5.0,1.0,No
2012,,,,SE,5.0,2.0,No
2012,,,,SE,5.0,3.0,No
2012,,,,SE,5.0,4.0,No
2012,,,,SE,5.0,5.0,No
2012,,,,SE,5.0,6.0,No
2015,,,31.0,SE,5.0,2.0,No
2015,,,34.0,SE,5.0,5.0,No
2015,,,35.0,SE,5.0,1.0,No
2015,,,37.0,SE,5.0,3.0,No
2015,,,39.0,SE,5.0,4.0,No
2015,,,40.0,SE,5.0,6.0,No
2011,,,,SE,6.0,1.0,No
2011,,,,SE,6.0,2.0,No
2011,,,,SE,6.0,3.0,No
2011,,,,SE,6.0,4.0,No
2011,,,,SE,6.0,5.0,No
2011,,,,SE,6.0,6.0,No
2011,,,,SE,6.0,7.0,No
2011,,,,SE,6.0,8.0,No
2011,,,,SE,6.0,9.0,No
2011,,,,SE,6.0,10.0,No
2011,,,,SE,6.0,11.0,No
2011,,,,SE,6.0,12.0,No
2012,,,,SE,6.0,4.0,No
2012,,,39.0,SE,6.0,16.0,No
2012,,,39.0,SE,6.0,21.0,No
2012,,,40.0,SE,6.0,11.0,No
2012,,,40.0,SE,6.0,15.0,No
2012,,,40.0,SE,6.0,17.0,No
2012,,,41.0,SE,6.0,6.0,No
2012,,,43.0,SE,6.0,9.0,No
2012,,,43.0,SE,6.0,18.0,No
2012,,,44.0,SE,6.0,2.0,No
2012,,,44.0,SE,6.0,14.0,No
2012,,,45.0,SE,6.0,7.0,No
2012,,,46.0,SE,6.0,5.0,No
2012,,,46.0,SE,6.0,10.0,No
2012,,,46.0,SE,6.0,12.0,No
2012,,,47.0,SE,6.0,1.0,No
2012,,,48.0,SE,6.0,8.0,No
2012,,,48.0,SE,6.0,20.0,No
2012,,,50.0,SE,6.0,13.0,No
2012,,,50.0,SE,6.0,19.0,No
2012,,,53.0,SE,6.0,3.0,No
2014,,,,SE,6.0,1.0,No
2014,,,,SE,6.0,2.0,No
2014,,,,SE,6.0,3.0,No
2014,,,,SE,6.0,4.0,No
2014,,,,SE,6.0,5.0,No
2014,,,,SE,6.0,6.0,No
2014,,,,SE,6.0,7.0,No
2014,,,,SE,6.0,8.0,No
2014,,,,SE,6.0,9.0,No
2014,,,,SE,6.0,10.0,No
2012,,,,SE,7.0,1.0,No
2012,,,,SE,7.0,2.0,No
2012,,,,SE,7.0,3.0,No
2012,,,,SE,7.0,4.0,No
2012,,,,SE,7.0,5.0,No
2012,,,,SE,7.0,6.0,No
2012,,,,SE,7.0,7.0,No
2012,,,,SE,7.0,8.0,No
2012,,,,SE,7.0,9.0,No
2012,,,,SE,7.0,10.0,No
2012,,,37.0,SE,7.0,7.0,No
2012,,,37.0,SE,7.0,14.0,No
2012,,,39.0,SE,7.0,5.0,No
2012,,,39.0,SE,7.0,9.0,No
2012,,,40.0,SE,7.0,6.0,No
2012,,,40.0,SE,7.0,10.0,No
2012,,,41.0,SE,7.0,8.0,No
2012,,,41.0,SE,7.0,12.0,No
2012,,,41.0,SE,7.0,16.0,No
2012,,,42.0,SE,7.0,15.0,No
2012,,,42.0,SE,7.0,17.0,No
2012,,,43.0,SE,7.0,3.0,No
2012,,,45.0,SE,7.0,13.0,No
2012,,,46.0,SE,7.0,1.0,No
2012,,,46.0,SE,7.0,11.0,No
2012,,,47.0,SE,7.0,4.0,No
2012,,,47.0,SE,7.0,18.0,No
2012,,,50.0,SE,7.0,2.0,No
2014,,,42.0,SE,7.0,2.0,No
2014,,,42.0,SE,7.0,3.0,No
2014,,,42.0,SE,7.0,4.0,No
2014,,,42.0,SE,7.0,6.0,No
2014,,,42.0,SE,7.0,7.0,No
2014,,,42.0,SE,7.0,8.0,No
2014,,,42.0,SE,7.0,9.0,No
2014,,,42.0,SE,7.0,10.0,No
2012,,,,SE,8.0,1.0,No
2012,,,,SE,8.0,2.0,No
2012,,,,SE,8.0,3.0,No
2012,,,,SE,8.0,4.0,No
2012,,,,SE,8.0,5.0,No
2012,,,,SE,8.0,6.0,No
2013,,,40.0,SE,8.0,2.0,No
2013,,,41.0,SE,8.0,4.0,No
2013,,,42.0,SE,8.0,3.0,No
2013,,,43.0,SE,8.0,1.0,No
2013,,,43.0,SE,8.0,10.0,No
2013,,,44.0,SE,8.0,5.0,No
2013,,,44.0,SE,8.0,9.0,No
2013,,,45.0,SE,8.0,6.0,No
2013,,,45.0,SE,8.0,8.0,No
2013,,,47.0,SE,8.0,12.0,No
2013,,,50.0,SE,8.0,11.0,No
2013,,,52.0,SE,8.0,7.0,No
2015,,,42.0,SE,8.0,1.0,No
2013,,,,SE,9.0,1.0,No
2013,,,,SE,9.0,2.0,No
2013,,,,SE,9.0,3.0,No
2013,,,,SE,9.0,4.0,No
2013,,,,SE,9.0,5.0,No
2013,,,,SE,9.0,6.0,No
2013,,,,SE,9.0,7.0,No
2013,,,,SE,9.0,8.0,No
2013,,,,SE,9.0,9.0,No
2013,,,,SE,9.0,10.0,No
2013,,,,SE,9.0,11.0,No
2013,,,40.0,SE,9.0,11.0,No
2013,,,44.0,SE,9.0,10.0,No
2013,,,45.0,SE,9.0,12.0,No
2013,,,45.0,SE,9.0,14.0,No
2013,,,45.0,SE,9.0,16.0,No
2013,,,46.0,SE,9.0,13.0,No
2013,,,47.0,SE,9.0,9.0,No
2013,,,48.0,SE,9.0,15.0,No
2013,,,49.0,SE,9.0,4.0,No
2013,,,49.0,SE,9.0,8.0,No
2013,,,50.0,SE,9.0,6.0,No
2013,,,50.0,SE,9.0,7.0,No
2013,,,51.0,SE,9.0,1.0,No
2013,,,51.0,SE,9.0,3.0,No
2013,,,52.0,SE,9.0,2.0,No
2013,,,52.0,SE,9.0,5.0,No
2007,,,,SE,10.0,1.0,No
2007,,,,SE,10.0,2.0,No
2007,,,,SE,10.0,3.0,No
2007,,,,SE,10.0,4.0,No
2007,,,,SE,10.0,5.0,No
2007,,,,SE,10.0,6.0,No
2007,,,,SE,10.0,7.0,No
2007,,,,SE,10.0,8.0,No
2007,,,,SE,10.0,9.0,No
2007,,,,SE,10.0,10.0,No
2013,,,,SE,10.0,1.0,No
2013,,,,SE,10.0,2.0,No
2013,,,,SE,10.0,3.0,No
2013,,,,SE,10.0,4.0,No
2013,,,,SE,10.0,5.0,No
2013,,,,SE,10.0,6.0,No
2013,,,,SE,10.0,7.0,No
2013,,,,SE,10.0,8.0,No
2013,,,,SE,10.0,9.0,No
2013,,,,SE,10.0,10.0,No
2013,,,,SE,10.0,11.0,No
2007,,,,SE,11.0,1.0,No
2007,,,,SE,11.0,2.0,No
2007,,,,SE,11.0,3.0,No
2007,,,,SE,11.0,4.0,No
2007,,,,SE,11.0,5.0,No
2007,,,,SE,11.0,6.0,No
2007,,,,SE,11.0,7.0,No
2007,,,,SE,11.0,8.0,No
2007,,,,SE,11.0,9.0,No
2007,,,,SE,11.0,10.0,No
2007,,,,SE,11.0,11.0,No
2007,,,,SE,11.0,12.0,No
2014,,,,SE,11.0,1.0,No
2014,,,,SE,11.0,2.0,No
2014,,,,SE,11.0,3.0,No
2014,,,,SE,11.0,4.0,No
2014,,,,SE,11.0,5.0,No
2014,,,,SE,11.0,6.0,No
2014,,,,SE,11.0,7.0,No
2014,,,,SE,11.0,8.0,No
2008,,,,SE,12.0,1.0,No
2008,,,,SE,12.0,2.0,No
2008,,,,SE,12.0,3.0,No
2008,,,,SE,12.0,4.0,No
2008,,,,SE,12.0,5.0,No
2008,,,,SE,12.0,6.0,No
2008,,,,SE,12.0,7.0,No
2008,,,,SE,12.0,8.0,No
2008,,,,SE,12.0,9.0,No
2008,,,,SE,12.0,10.0,No
2014,,,,SE,12.0,1.0,No
2014,,,,SE,12.0,2.0,No
2014,,,,SE,12.0,3.0,No
2014,,,,SE,12.0,4.0,No
2014,,,,SE,12.0,5.0,No
2014,,,,SE,12.0,6.0,No
2014,,,,SE,12.0,7.0,No
2014,,,,SE,12.0,8.0,No
2009,,,,SE,13.0,1.0,No
2009,,,,SE,13.0,2.0,No
2009,,,,SE,13.0,3.0,No
2009,,,,SE,13.0,4.0,No
2009,,,,SE,13.0,5.0,No
2009,,,,SE,13.0,6.0,No
2009,,,,SE,13.0,7.0,No
2009,,,,SE,13.0,8.0,No
2009,,,,SE,13.0,9.0,No
2009,,,,SE,13.0,10.0,No
2012,,,45.0,SE,14.0,1.0,No
2012,,,45.0,SE,14.0,2.0,No
2012,,,45.0,SE,14.0,3.0,No
2012,,,45.0,SE,14.0,5.0,No
2012,,,45.0,SE,14.0,6.0,No
2012,,,45.0,SE,14.0,7.0,No
2012,,,45.0,SE,14.0,8.0,No
2011,,,43.0,SE,4.0,2.0,No
2005,8.4,8,115.0,SE,,,No
2018,6.9,58,44.0,SE,1.0,3.0,No
2018,7.1,47,43.0,SE,1.0,8.0,Yes
2018,7.3,63,44.0,SE,1.0,2.0,Yes
1985,,,19.0,SE,1.0,3.0,No
1985,,,19.0,SE,1.0,6.0,No
1990,,,50.0,SE,2.0,2.0,No
2018,7.2,55,44.0,SE,1.0,6.0,Yes
1985,,,25.0,SE,1.0,7.0,No
2005,,,,SE,1.0,1.0,No
2005,,,27.0,SE,1.0,6.0,No
2005,,,27.0,SE,1.0,2.0,No
2005,,,27.0,SE,1.0,4.0,No
2005,,,28.0,SE,1.0,5.0,No
2014,,,30.0,SE,1.0,2.0,No
2017,6.8,41,44.0,SE,1.0,2.0,No
2017,7.1,50,44.0,SE,1.0,1.0,Yes
2018,,,58.0,SE,3.0,1.0,No
2018,,,58.0,SE,3.0,2.0,No
2018,,,58.0,SE,3.0,3.0,No
2018,,,58.0,SE,3.0,4.0,No
2018,6.5,115,,SE,1.0,3.0,No
2018,6.7,111,,SE,1.0,4.0,No
2018,6.7,152,,SE,1.0,1.0,No
2018,6.8,105,,SE,1.0,5.0,No
2018,6.8,105,,SE,1.0,6.0,No
2018,6.9,138,,SE,1.0,2.0,No
2018,6.9,101,86.0,SE,1.0,7.0,No
2018,7.0,87,,SE,1.0,10.0,Yes
2018,7.0,105,,SE,1.0,8.0,Yes
2018,7.1,88,,SE,1.0,9.0,Yes
2019,6.7,25,45.0,SE,1.0,4.0,No
2005,,,28.0,SE,1.0,3.0,No
1987,,,20.0,SE,1.0,4.0,No
2018,6.1,51,44.0,SE,2.0,1.0,No
,,,,SE,7.0,3.0,No
,,,,SE,7.0,8.0,No
,,,,SE,7.0,9.0,No
,,,,SE,8.0,7.0,No
,,,,SE,9.0,2.0,No
,,,,SE,11.0,3.0,No
,,,,SE,11.0,5.0,No
,,,,SE,11.0,7.0,No
,,,,SE,13.0,4.0,No
1991,6.7,40,15.0,SE,1.0,16.0,No
1996,,,,SE,1.0,5.0,No
1996,,,,SE,1.0,7.0,No
1997,7.4,18,15.0,SE,1.0,2.0,No
1999,,,,SE,5.0,7.0,No
1999,,,,SE,5.0,8.0,No
1999,,,,SE,6.0,4.0,No
2000,8.1,13,29.0,SE,2.0,2.0,No
2003,,,44.0,SE,3.0,1.0,No
2019,,,,SE,17.0,1.0,No
2019,6.5,75,42.0,SE,1.0,1.0,No
2019,6.7,58,43.0,SE,1.0,3.0,No
2019,6.7,60,44.0,SE,1.0,2.0,No
2019,7.0,49,43.0,SE,1.0,7.0,Yes
2019,7.2,55,43.0,SE,1.0,6.0,Yes
2019,7.3,57,44.0,SE,1.0,8.0,Yes
2019,7.6,6,60.0,SE,1.0,1.0,No
2020,7.3,56,45.0,SE,2.0,1.0,Yes
1981,,,30.0,SE,1.0,1.0,No
1981,,,30.0,SE,1.0,2.0,No
1981,,,30.0,SE,1.0,3.0,No
1981,,,30.0,SE,1.0,4.0,No
1981,,,30.0,SE,1.0,5.0,No
1982,,,30.0,SE,2.0,1.0,No
1983,,,30.0,SE,2.0,2.0,No
1983,,,30.0,SE,2.0,3.0,No
1983,,,30.0,SE,2.0,4.0,No
1983,,,30.0,SE,2.0,5.0,No
1983,,,30.0,SE,2.0,6.0,No
1988,,,10.0,SE,1.0,1.0,No
1988,,,10.0,SE,1.0,2.0,No
1988,,,10.0,SE,1.0,3.0,No
1988,,,10.0,SE,1.0,4.0,No
1988,,,10.0,SE,1.0,5.0,No
1988,,,10.0,SE,1.0,6.0,No
1988,,,10.0,SE,1.0,7.0,No
1988,,,10.0,SE,1.0,8.0,No
1988,,,10.0,SE,1.0,9.0,No
1988,,,10.0,SE,1.0,10.0,No
2018,6.8,188,86.0,SE,6.0,4.0,No
2018,7.0,212,86.0,SE,6.0,3.0,Yes
2018,7.5,20,,SE,2.0,4.0,No
2018,7.5,22,59.0,SE,2.0,3.0,Yes
2018,7.6,20,,SE,2.0,5.0,No
2018,7.9,19,,SE,2.0,7.0,No
2018,7.9,21,,SE,2.0,8.0,Yes
2018,8.0,22,,SE,2.0,6.0,Yes
2019,,,13.0,SE,1.0,3.0,No
2019,,,13.0,SE,1.0,4.0,No
2019,,,13.0,SE,1.0,7.0,No
2019,,,14.0,SE,1.0,8.0,No
2020,7.5,214,26.0,SE,1.0,7.0,Yes
2020,7.5,209,33.0,SE,1.0,8.0,Yes
2020,7.9,227,28.0,SE,1.0,5.0,Yes
2019,,,,SE,1.0,1.0,No
2007,,,,SE,1.0,4.0,No
2006,,,,SE,4.0,6.0,No
2007,,,45.0,SE,1.0,2.0,No
2007,,,45.0,SE,1.0,3.0,No
2007,,,45.0,SE,1.0,4.0,No
2007,,,45.0,SE,1.0,5.0,No
2007,,,45.0,SE,1.0,6.0,No
2007,,,45.0,SE,1.0,8.0,No
2007,,,45.0,SE,1.0,7.0,No
2007,,,45.0,SE,1.0,9.0,No
2007,,,45.0,SE,1.0,10.0,No
2007,8.0,5,45.0,SE,1.0,1.0,No
2008,6.4,5,,SE,6.0,1.0,No
2017,,,57.0,SE,1.0,6.0,No
2017,,,58.0,SE,1.0,1.0,No
2017,,,58.0,SE,1.0,2.0,No
2017,,,58.0,SE,1.0,3.0,No
2017,,,58.0,SE,1.0,4.0,No
2017,,,58.0,SE,1.0,5.0,No
2019,,,28.0,SE,1.0,2.0,No
2019,,,28.0,SE,1.0,3.0,No
2019,,,28.0,SE,1.0,4.0,No
2019,,,28.0,SE,1.0,1.0,No
2020,,,,SE,18.0,1.0,No
2020,4.8,137,48.0,SE,1.0,5.0,No
2020,6.2,127,,SE,8.0,3.0,No
2020,6.2,131,,SE,8.0,2.0,No
2020,6.2,144,,SE,8.0,1.0,No
2020,6.3,107,,SE,8.0,6.0,No
2020,6.3,111,,SE,8.0,5.0,No
2020,6.3,120,,SE,8.0,4.0,No
2020,6.4,81,48.0,SE,1.0,3.0,No
2020,6.5,87,45.0,SE,1.0,4.0,No
2020,6.5,92,45.0,SE,1.0,2.0,No
2020,6.7,110,45.0,SE,1.0,1.0,No
2020,6.8,132,44.0,SE,1.0,3.0,No
2020,6.9,159,44.0,SE,1.0,1.0,No
2020,6.9,136,45.0,SE,1.0,2.0,No
2020,6.9,102,45.0,SE,1.0,6.0,No
2020,7.1,100,43.0,SE,1.0,3.0,Yes
2020,7.1,116,43.0,SE,1.0,2.0,Yes
2020,7.1,128,44.0,SE,1.0,4.0,Yes
2020,7.1,128,44.0,SE,1.0,6.0,Yes
2020,7.2,119,44.0,SE,1.0,5.0,Yes
2020,7.2,12,,SE,4.0,10.0,No
2020,7.3,96,43.0,SE,1.0,4.0,Yes
2020,7.3,100,44.0,SE,1.0,8.0,Yes
2020,7.3,43,46.0,SE,1.0,5.0,Yes
2020,7.5,96,44.0,SE,1.0,7.0,Yes
2020,7.6,50,46.0,SE,1.0,3.0,Yes
2020,8.2,418,47.0,SE,1.0,6.0,Yes
2021,7.3,256,51.0,SE,1.0,1.0,Yes
2022,5.8,15,38.0,SE,1.0,2.0,No
2022,6.0,15,40.0,SE,1.0,1.0,No
2022,6.1,12,38.0,SE,1.0,4.0,No
2022,6.6,13,38.0,SE,1.0,3.0,No
2022,6.9,13,44.0,SE,1.0,5.0,No
1989,5.8,5,51.0,SE,1.0,3.0,No
1989,5.8,5,54.0,SE,1.0,2.0,No
1978,5.6,5,,SE,1.0,4.0,No
1978,5.8,5,,SE,1.0,2.0,No
1978,5.8,5,,SE,1.0,3.0,No
1978,5.8,5,,SE,1.0,5.0,No
1978,5.8,5,,SE,1.0,1.0,No
2020,,,14.0,SE,1.0,2.0,No
1967,7.9,10,,SE,1.0,3.0,No
2012,,,42.0,SE,2.0,23.0,No
2012,,,42.0,SE,2.0,24.0,No
2012,8.1,15,60.0,SE,1.0,1.0,No
2012,8.1,15,60.0,SE,1.0,2.0,No
2012,8.2,14,60.0,SE,1.0,3.0,No
2012,8.5,12,60.0,SE,1.0,4.0,No
2012,8.5,13,60.0,SE,1.0,5.0,No
2012,8.6,13,60.0,SE,1.0,6.0,No
2013,,,,SE,1.0,1.0,No
2013,,,,SE,1.0,1.0,No
2013,,,,SE,1.0,2.0,No
2013,,,,SE,1.0,3.0,No
2013,,,,SE,1.0,4.0,No
2013,,,,SE,1.0,5.0,No
2013,,,,SE,1.0,6.0,No
2013,,,,SE,1.0,7.0,No
2013,,,,SE,1.0,8.0,No
2013,,,,SE,1.0,9.0,No
2013,,,,SE,1.0,10.0,No
2013,,,,SE,1.0,1.0,No
2013,,,,SE,1.0,2.0,No
2013,,,,SE,1.0,3.0,No
2013,,,,SE,1.0,4.0,No
2013,,,,SE,1.0,5.0,No
2013,,,,SE,1.0,6.0,No
2013,,,,SE,1.0,7.0,No
2013,,,,SE,1.0,8.0,No
2013,,,,SE,1.0,9.0,No
2013,,,,SE,1.0,10.0,No
2013,,,30.0,SE,2.0,4.0,No
2013,,,30.0,SE,2.0,7.0,No
2013,,,42.0,SE,3.0,1.0,No
2013,,,42.0,SE,3.0,2.0,No
2013,,,42.0,SE,3.0,3.0,No
2013,,,42.0,SE,3.0,4.0,No
2013,,,42.0,SE,3.0,5.0,No
2013,,,42.0,SE,3.0,6.0,No
2013,,,42.0,SE,3.0,7.0,No
2013,,,42.0,SE,3.0,8.0,No
2013,,,42.0,SE,3.0,9.0,No
2013,,,42.0,SE,3.0,10.0,No
2013,,,42.0,SE,3.0,11.0,No
2013,,,42.0,SE,3.0,16.0,No
2013,5.8,222,88.0,SE,4.0,2.0,No
2013,6.0,95,90.0,SE,2.0,2.0,No
2013,6.2,120,90.0,SE,2.0,1.0,No
2013,6.4,8,15.0,SE,1.0,2.0,No
2013,6.4,8,15.0,SE,1.0,5.0,No
2013,6.6,8,15.0,SE,1.0,4.0,No
